link	language	language_short
https://he.wikipedia.org/wiki/%D7%9E%D7%A7%D7%A1_%D7%A0%D7%95%D7%A8%D7%93%D7%90%D7%95	7	7
https://he.wikipedia.org/wiki/%D7%90%D7%97%D7%93_%D7%94%D7%A2%D7%9D	7	7
https://he.wikipedia.org/wiki/%D7%9C%D7%99%D7%90%D7%95_%D7%9E%D7%95%D7%A6%D7%A7%D7%99%D7%9F	7	7
https://he.wikipedia.org/wiki/%D7%93%D7%91_%D7%91%D7%A8_%D7%91%D7%95%D7%A8%D7%95%D7%9B%D7%95%D7%91	7	7
https://he.wikipedia.org/wiki/%D7%9E%D7%A9%D7%94_%D7%94%D7%A1	7	7
https://he.wikipedia.org/wiki/%D7%A0%D7%A4%D7%AA%D7%9C%D7%99_%D7%94%D7%A8%D7%A5_%D7%90%D7%99%D7%9E%D7%91%D7%A8	7	7
https://he.wikipedia.org/wiki/%D7%93%D7%95%D7%93_%D7%95%D7%95%D7%9C%D7%A4%D7%A1%D7%95%D7%9F	7	7
https://he.wikipedia.org/wiki/%D7%97%D7%99%D7%99%D7%9D_%D7%95%D7%99%D7%A6%D7%9E%D7%9F	7	7
https://he.wikipedia.org/wiki/%D7%9E%D7%A9%D7%94_%D7%9C%D7%99%D7%99%D7%91_%D7%9C%D7%99%D7%9C%D7%99%D7%99%D7%A0%D7%91%D7%9C%D7%95%D7%9D	7	7
https://he.wikipedia.org/wiki/%D7%A0%D7%97%D7%95%D7%9D_%D7%A1%D7%95%D7%A7%D7%95%D7%9C%D7%95%D7%91	7	7
https://he.wikipedia.org/wiki/%D7%A0%D7%97%D7%9E%D7%9F_%D7%A1%D7%99%D7%A8%D7%A7%D7%99%D7%9F	7	7
https://he.wikipedia.org/wiki/%D7%99%D7%95%D7%A1%D7%A3_%D7%9C%D7%95%D7%A8%D7%99%D7%90	7	7
https://he.wikipedia.org/wiki/%D7%9E%D7%A7%D7%A1_%D7%91%D7%95%D7%93%D7%A0%D7%94%D7%99%D7%99%D7%9E%D7%A8	7	7
https://he.wikipedia.org/wiki/%D7%90%D7%93%D7%9E%D7%95%D7%A0%D7%93_%D7%92%27%D7%99%D7%99%D7%9E%D7%A1_%D7%93%D7%94_%D7%A8%D7%95%D7%98%D7%A9%D7%99%D7%9C%D7%93	7	7
https://he.wikipedia.org/wiki/%D7%99%D7%A6%D7%97%D7%A7_%D7%99%D7%A2%D7%A7%D7%91_%D7%A8%D7%99%D7%99%D7%A0%D7%A1	7	7
https://he.wikipedia.org/wiki/%D7%90%D7%95%D7%98%D7%95_%D7%95%D7%A8%D7%91%D7%95%D7%A8%D7%92	7	7
https://he.wikipedia.org/wiki/%D7%A0%D7%97%D7%95%D7%9D_%D7%92%D7%95%D7%9C%D7%93%D7%9E%D7%9F	7	7
https://he.wikipedia.org/wiki/%D7%99%D7%97%D7%99%D7%90%D7%9C_%D7%A6%27%D7%9C%D7%A0%D7%95%D7%91	7	7
https://he.wikipedia.org/wiki/%D7%90%D7%91%D7%90_%D7%94%D7%9C%D7%9C_%D7%A1%D7%99%D7%9C%D7%91%D7%A8	7	7
https://he.wikipedia.org/wiki/%D7%A6%D7%91%D7%99_%D7%94%D7%99%D7%A8%D7%A9_%D7%A7%D7%9C%D7%99%D7%A9%D7%A8	7	7
https://he.wikipedia.org/wiki/%D7%A9%D7%9E%D7%95%D7%90%D7%9C_%D7%9E%D7%95%D7%94%D7%9C%D7%99%D7%91%D7%A8	7	7
https://he.wikipedia.org/wiki/%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%94:%D7%A4%D7%A2%D7%99%D7%9C%D7%99%D7%9D_%D7%A6%D7%99%D7%95%D7%A0%D7%99%D7%9D	7	7
https://he.wikipedia.org/wiki/%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%94:%D7%90%D7%A0%D7%A9%D7%99_%D7%94%D7%99%D7%99%D7%A9%D7%95%D7%91	7	7
https://he.wikipedia.org/wiki/%D7%90%D7%94%D7%A8%D7%9F_%D7%93%D7%95%D7%93_%D7%92%D7%95%D7%A8%D7%93%D7%95%D7%9F	7	7
https://he.wikipedia.org/wiki/%D7%9E%D7%A8%D7%98%D7%99%D7%9F_%D7%91%D7%95%D7%91%D7%A8	7	7
https://he.wikipedia.org/wiki/%D7%A8%D7%97%D7%9C_%D7%94%D7%9E%D7%A9%D7%95%D7%A8%D7%A8%D7%AA	7	7
https://he.wikipedia.org/wiki/%D7%A9%D7%9E%D7%95%D7%90%D7%9C_%D7%94%D7%95%D7%92%D7%95_%D7%91%D7%A8%D7%92%D7%9E%D7%9F	7	7
https://he.wikipedia.org/wiki/%D7%94%D7%A0%D7%A8%D7%99%D7%99%D7%98%D7%94_%D7%A1%D7%90%D7%9C%D7%93	7	7
https://he.wikipedia.org/wiki/%D7%96%D7%90%D7%91_%D7%96%27%D7%91%D7%95%D7%98%D7%99%D7%A0%D7%A1%D7%A7%D7%99	7	7
https://he.wikipedia.org/wiki/%D7%9E%D7%90%D7%99%D7%A8_%D7%91%D7%A8-%D7%90%D7%99%D7%9C%D7%9F	7	7
https://he.wikipedia.org/wiki/%D7%97%D7%99%D7%99%D7%9D_%D7%90%D7%A8%D7%9C%D7%95%D7%96%D7%95%D7%A8%D7%95%D7%91	7	7
https://he.wikipedia.org/wiki/%D7%96%D7%9C%D7%9E%D7%9F_%D7%A9%D7%96%D7%A8	7	7
https://he.wikipedia.org/wiki/%D7%90%D7%91%D7%A8%D7%94%D7%9D_%D7%99%D7%A6%D7%97%D7%A7_%D7%94%D7%9B%D7%94%D7%9F_%D7%A7%D7%95%D7%A7	7	7
https://he.wikipedia.org/wiki/%D7%90%D7%A8%D7%AA%D7%95%D7%A8_%D7%A8%D7%95%D7%A4%D7%99%D7%9F	7	7
https://he.wikipedia.org/wiki/%D7%93%D7%95%D7%93_%D7%91%D7%9F-%D7%92%D7%95%D7%A8%D7%99%D7%95%D7%9F	7	7
https://he.wikipedia.org/wiki/%D7%9E%D7%A0%D7%97%D7%9D_%D7%90%D7%95%D7%A1%D7%99%D7%A9%D7%A7%D7%99%D7%9F	7	7
https://he.wikipedia.org/wiki/%D7%90%D7%91%22%D7%90_%D7%90%D7%97%D7%99%D7%9E%D7%90%D7%99%D7%A8	7	7
https://he.wikipedia.org/wiki/%D7%97%D7%99%D7%99%D7%9D_%D7%91%D7%95%D7%92%D7%A8_(%D7%91%D7%95%D7%92%D7%A8%D7%A9%D7%95%D7%91)	7	7
https://he.wikipedia.org/wiki/%D7%91%D7%A8%D7%9C_%D7%9B%D7%A6%D7%A0%D7%9C%D7%A1%D7%95%D7%9F	7	7
https://he.wikipedia.org/wiki/%D7%90%D7%9C%D7%9B%D7%A1%D7%A0%D7%93%D7%A8_%D7%96%D7%99%D7%99%D7%93	7	7
https://he.wikipedia.org/wiki/%D7%99%D7%95%D7%A1%D7%A3_%D7%A9%D7%A4%D7%A8%D7%99%D7%A0%D7%A6%D7%A7	7	7
https://he.wikipedia.org/wiki/%D7%99%D7%A9%D7%A8%D7%90%D7%9C_%D7%A9%D7%95%D7%97%D7%98	7	7
https://he.wikipedia.org/wiki/%D7%A9%D7%9E%D7%A8%D7%99%D7%94%D7%95_%D7%9C%D7%95%D7%99%D7%9F	7	7
https://he.wikipedia.org/wiki/%D7%99%D7%95%D7%A1%D7%A3_%D7%98%D7%A8%D7%95%D7%9E%D7%A4%D7%9C%D7%93%D7%95%D7%A8	7	7
https://he.wikipedia.org/wiki/%D7%9E%D7%99%D7%9B%D7%90%D7%9C_%D7%94%D7%9C%D7%A4%D7%A8%D7%9F	7	7
https://he.wikipedia.org/wiki/%D7%92%D7%A8%D7%A9%D7%9D_%D7%A9%D7%9C%D7%95%D7%9D	7	7
https://he.wikipedia.org/wiki/%D7%99%D7%94%D7%95%D7%93%D7%94_%D7%9C%D7%99%D7%99%D7%91_%D7%9E%D7%90%D7%92%D7%A0%D7%A1	7	7
https://he.wikipedia.org/wiki/%D7%99%D7%A6%D7%97%D7%A7_%D7%98%D7%91%D7%A0%D7%A7%D7%99%D7%9F	7	7
https://he.wikipedia.org/wiki/%D7%99%D7%A6%D7%97%D7%A7_%D7%91%D7%9F-%D7%A6%D7%91%D7%99	7	7
https://he.wikipedia.org/wiki/%D7%9E%D7%A0%D7%97%D7%9D_%D7%91%D7%92%D7%99%D7%9F	7	7
https://he.wikipedia.org/wiki/%D7%90%D7%91%D7%A8%D7%94%D7%9D_%D7%A9%D7%98%D7%A8%D7%9F_(%D7%99%D7%90%D7%99%D7%A8)	7	7
https://he.wikipedia.org/wiki/%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%94:%D7%A6%D7%99%D7%95%D7%A0%D7%99%D7%9D_%D7%9C%D7%90_%D7%99%D7%94%D7%95%D7%93%D7%99%D7%9D	7	7
https://he.wikipedia.org/wiki/100_%D7%9E%D7%95%D7%A9%D7%92%D7%99_%D7%99%D7%A1%D7%95%D7%93	7	7
https://he.wikipedia.org/wiki/%D7%A4%D7%95%D7%A8%D7%98%D7%9C:%D7%99%D7%A9%D7%A8%D7%90%D7%9C	7	7
https://he.wikipedia.org/wiki/%D7%A4%D7%95%D7%A8%D7%98%D7%9C:%D7%94%D7%99%D7%99%D7%A9%D7%95%D7%91	7	7
https://he.wikipedia.org/wiki/%D7%94%D7%99%D7%A1%D7%98%D7%95%D7%A8%D7%99%D7%94_%D7%A9%D7%9C_%D7%A2%D7%9D_%D7%99%D7%A9%D7%A8%D7%90%D7%9C	7	7
https://he.wikipedia.org/wiki/%D7%94%D7%99%D7%A1%D7%98%D7%95%D7%A8%D7%99%D7%94_%D7%A9%D7%9C_%D7%90%D7%A8%D7%A5_%D7%99%D7%A9%D7%A8%D7%90%D7%9C	7	7
https://he.wikipedia.org/wiki/%D7%9E%D7%9C%D7%97%D7%9E%D7%AA_%D7%94%D7%94%D7%AA%D7%A9%D7%94_%D7%91%D7%91%D7%A7%D7%A2%D7%AA_%D7%94%D7%99%D7%A8%D7%93%D7%9F	7	7
https://he.wikipedia.org/wiki/%D7%9E%D7%9C%D7%97%D7%9E%D7%AA_%D7%9C%D7%91%D7%A0%D7%95%D7%9F_%D7%94%D7%A8%D7%90%D7%A9%D7%95%D7%A0%D7%94	7	7
https://he.wikipedia.org/wiki/%D7%A4%D7%A2%D7%95%D7%9C%D7%AA_%D7%9B%D7%A8%D7%90%D7%9E%D7%94	7	7
https://he.wikipedia.org/wiki/%D7%9E%D7%91%D7%A6%D7%A2_%D7%96%D7%A2%D7%9D_%D7%94%D7%90%D7%9C	7	7
https://he.wikipedia.org/wiki/%D7%9E%D7%91%D7%A6%D7%A2_%D7%99%D7%95%D7%A0%D7%AA%D7%9F	7	7
https://he.wikipedia.org/wiki/%D7%9E%D7%91%D7%A6%D7%A2_%D7%A8%D7%92%D7%9C_%D7%A2%D7%A5	7	7
https://he.wikipedia.org/wiki/%D7%A7%D7%90%D7%A8%D7%99%D7%9F_%D7%90%D7%99%D7%99	7	7
https://he.wikipedia.org/wiki/%D7%9E%D7%91%D7%A6%D7%A2_%D7%97%D7%95%D7%9E%D7%AA_%D7%9E%D7%92%D7%9F	7	7
https://he.wikipedia.org/wiki/%D7%9E%D7%91%D7%A6%D7%A2_%D7%92%D7%A9%D7%9E%D7%99_%D7%A7%D7%99%D7%A5	7	7
https://he.wikipedia.org/wiki/%D7%9E%D7%91%D7%A6%D7%A2_%D7%91%D7%99%D7%AA_%D7%95%D7%92%D7%9F	7	7
https://he.wikipedia.org/wiki/%D7%9E%D7%AA%D7%A7%D7%A4%D7%AA_%D7%94%D7%98%D7%A8%D7%95%D7%A8_%D7%91%D7%A0%D7%9E%D7%9C_%D7%94%D7%AA%D7%A2%D7%95%D7%A4%D7%94_%D7%A9%D7%9C_%D7%9E%D7%99%D7%A0%D7%9B%D7%9F_(1970)	7	7
https://he.wikipedia.org/wiki/%D7%90%D7%95%D7%98%D7%95%D7%91%D7%95%D7%A1_%D7%99%D7%9C%D7%93%D7%99_%D7%90%D7%91%D7%99%D7%91%D7%99%D7%9D	7	7
https://he.wikipedia.org/wiki/%D7%98%D7%91%D7%97_%D7%94%D7%A1%D7%A4%D7%95%D7%A8%D7%98%D7%90%D7%99%D7%9D_%D7%91%D7%90%D7%95%D7%9C%D7%99%D7%9E%D7%A4%D7%99%D7%90%D7%93%D7%AA_%D7%9E%D7%99%D7%A0%D7%9B%D7%9F	7	7
https://he.wikipedia.org/wiki/%D7%94%D7%9E%D7%94%D7%95%D7%9E%D7%95%D7%AA_%D7%91%D7%94%D7%A8_%D7%94%D7%91%D7%99%D7%AA	7	7
https://he.wikipedia.org/wiki/%D7%9E%D7%94%D7%95%D7%9E%D7%95%D7%AA_%D7%94%D7%A8_%D7%94%D7%91%D7%99%D7%AA_(1990)	7	7
https://he.wikipedia.org/wiki/%D7%A4%D7%99%D7%92%D7%95%D7%A2%D7%99_%D7%94%D7%AA%D7%90%D7%91%D7%93%D7%95%D7%AA_%D7%91%D7%99%D7%A9%D7%A8%D7%90%D7%9C	7	7
https://he.wikipedia.org/wiki/%D7%A9%D7%99%D7%92%D7%95%D7%A8%D7%99_%D7%A8%D7%A7%D7%98%D7%95%D7%AA_%D7%9E%D7%A8%D7%A6%D7%95%D7%A2%D7%AA_%D7%A2%D7%96%D7%94_%D7%9C%D7%99%D7%A9%D7%A8%D7%90%D7%9C	7	7
https://he.wikipedia.org/wiki/%D7%92%D7%9C_%D7%94%D7%98%D7%A8%D7%95%D7%A8_%D7%94%D7%A4%D7%9C%D7%A1%D7%98%D7%99%D7%A0%D7%99_(2015%E2%80%932016)	7	7
https://he.wikipedia.org/wiki/%D7%9E%D7%94%D7%95%D7%9E%D7%95%D7%AA_%D7%94%D7%A8_%D7%94%D7%91%D7%99%D7%AA_(2017)	7	7
https://he.wikipedia.org/wiki/%D7%A4%D7%99%D7%92%D7%95%D7%A2%D7%99_%D7%98%D7%A8%D7%95%D7%A8_%D7%91%D7%99%D7%A9%D7%A8%D7%90%D7%9C_%D7%91-2017	7	7
https://he.wikipedia.org/wiki/%D7%A4%D7%99%D7%92%D7%95%D7%A2%D7%99_%D7%98%D7%A8%D7%95%D7%A8_%D7%91%D7%99%D7%A9%D7%A8%D7%90%D7%9C_%D7%91-2018	7	7
https://he.wikipedia.org/wiki/%D7%94%D7%9E%D7%94%D7%95%D7%9E%D7%95%D7%AA_%D7%91%D7%99%D7%A9%D7%A8%D7%90%D7%9C_(2021)	7	7
https://he.wikipedia.org/wiki/%D7%92%D7%9C_%D7%94%D7%98%D7%A8%D7%95%D7%A8_%D7%91%D7%99%D7%A9%D7%A8%D7%90%D7%9C_(%D7%90%D7%91%D7%99%D7%91_2022)	7	7
https://he.wikipedia.org/wiki/%D7%9E%D7%94%D7%95%D7%9E%D7%95%D7%AA_%D7%94%D7%A8_%D7%94%D7%91%D7%99%D7%AA_(2022)	7	7
https://he.wikipedia.org/wiki/%D7%92%D7%9C_%D7%94%D7%98%D7%A8%D7%95%D7%A8_%D7%91%D7%99%D7%A9%D7%A8%D7%90%D7%9C_(2023)	7	7
https://he.wikipedia.org/wiki/%D7%9E%D7%94%D7%95%D7%9E%D7%95%D7%AA_%D7%94%D7%A8_%D7%94%D7%91%D7%99%D7%AA_(2023)	7	7
https://he.wikipedia.org/wiki/%D7%98%D7%A8%D7%95%D7%A8_%D7%90%D7%91%D7%A0%D7%99%D7%9D_%D7%A4%D7%9C%D7%A1%D7%98%D7%99%D7%A0%D7%99	7	7
https://he.wikipedia.org/wiki/%D7%98%D7%A8%D7%95%D7%A8_%D7%99%D7%94%D7%95%D7%93%D7%99_%D7%91%D7%99%D7%A9%D7%A8%D7%90%D7%9C	7	7
https://he.wikipedia.org/wiki/%D7%94%D7%97%D7%96%D7%99%D7%AA_%D7%9C%D7%A9%D7%97%D7%A8%D7%95%D7%A8_%D7%9C%D7%91%D7%A0%D7%95%D7%9F_%D7%9E%D7%96%D7%A8%D7%99%D7%9D	7	7
https://he.wikipedia.org/wiki/%D7%94%D7%9E%D7%97%D7%AA%D7%A8%D7%AA_%D7%94%D7%99%D7%94%D7%95%D7%93%D7%99%D7%AA	7	7
https://he.wikipedia.org/wiki/%D7%94%D7%98%D7%91%D7%97_%D7%91%D7%A6%D7%95%D7%9E%D7%AA_%D7%92%D7%9F_%D7%94%D7%95%D7%95%D7%A8%D7%93%D7%99%D7%9D	7	7
https://he.wikipedia.org/wiki/%D7%98%D7%91%D7%97_%D7%9E%D7%A2%D7%A8%D7%AA_%D7%94%D7%9E%D7%9B%D7%A4%D7%9C%D7%94	7	7
https://he.wikipedia.org/wiki/%D7%A4%D7%A2%D7%95%D7%9C%D7%AA_%D7%AA%D7%92_%D7%9E%D7%97%D7%99%D7%A8	7	7
https://he.wikipedia.org/wiki/%D7%94%D7%A4%D7%99%D7%92%D7%95%D7%A2_%D7%91%D7%93%D7%95%D7%9E%D7%90	7	7
https://he.wikipedia.org/wiki/%D7%9E%D7%A2%D7%A8%D7%9B%D7%AA_%D7%94%D7%91%D7%99%D7%98%D7%97%D7%95%D7%9F_%D7%94%D7%99%D7%A9%D7%A8%D7%90%D7%9C%D7%99%D7%AA	7	7
https://he.wikipedia.org/wiki/%D7%A6%D7%94%22%D7%9C	7	7
https://he.wikipedia.org/wiki/%D7%9E%D7%A9%D7%98%D7%A8%D7%AA_%D7%99%D7%A9%D7%A8%D7%90%D7%9C	7	7
https://he.wikipedia.org/wiki/%D7%94%D7%9E%D7%95%D7%A1%D7%93	7	7
https://he.wikipedia.org/wiki/%D7%94%D7%9E%D7%95%D7%A1%D7%93_%D7%9C%D7%9E%D7%95%D7%93%D7%99%D7%A2%D7%99%D7%9F_%D7%95%D7%9C%D7%AA%D7%A4%D7%A7%D7%99%D7%93%D7%99%D7%9D_%D7%9E%D7%99%D7%95%D7%97%D7%93%D7%99%D7%9D	7	7
https://he.wikipedia.org/wiki/%D7%94%D7%90%D7%A8%D7%92%D7%95%D7%9F_%D7%9C%D7%A9%D7%97%D7%A8%D7%95%D7%A8_%D7%A4%D7%9C%D7%A1%D7%98%D7%99%D7%9F	7	7
https://he.wikipedia.org/wiki/%D7%95%D7%A2%D7%93%D7%95%D7%AA_%D7%94%D7%94%D7%AA%D7%A0%D7%92%D7%93%D7%95%D7%AA_%D7%94%D7%A2%D7%9E%D7%9E%D7%99%D7%AA	7	7
https://he.wikipedia.org/wiki/%D7%92%D7%93%D7%95%D7%93%D7%99_%D7%97%D7%9C%D7%9C%D7%99_%D7%90%D7%9C-%D7%90%D7%A7%D7%A6%D7%90	7	7
https://he.wikipedia.org/wiki/%D7%90%D7%A8%D7%92%D7%95%D7%9F_%D7%90%D7%91%D7%95_%D7%A0%D7%99%D7%93%D7%90%D7%9C	7	7
https://he.wikipedia.org/wiki/%D7%AA%D7%95%D7%9B%D7%A0%D7%99%D7%AA_%D7%97%D7%9E%D7%A9_%D7%94%D7%90%D7%A6%D7%91%D7%A2%D7%95%D7%AA	7	7
https://he.wikipedia.org/wiki/%D7%95%D7%A2%D7%99%D7%93%D7%AA_%D7%9E%D7%93%D7%A8%D7%99%D7%93_(1991)	7	7
https://he.wikipedia.org/wiki/%D7%A4%D7%A1%D7%92%D7%AA_%D7%A2%D7%A7%D7%91%D7%94	7	7
https://he.wikipedia.org/wiki/%D7%A4%D7%A1%D7%92%D7%AA_%D7%A9%D7%90%D7%A8%D7%9D_%D7%90-%D7%A9%D7%99%D7%99%D7%97%27_(2005)	7	7
https://he.wikipedia.org/wiki/%D7%94%D7%A7%D7%A4%D7%90%D7%AA_%D7%94%D7%91%D7%A0%D7%99%D7%99%D7%94_%D7%91%D7%99%D7%94%D7%95%D7%93%D7%94_%D7%95%D7%A9%D7%95%D7%9E%D7%A8%D7%95%D7%9F	7	7
https://he.wikipedia.org/wiki/%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%94:%D7%9E%D7%95%D7%A0%D7%97%D7%99%D7%9D_%D7%91%D7%A1%D7%9B%D7%A1%D7%95%D7%9A_%D7%94%D7%99%D7%A9%D7%A8%D7%90%D7%9C%D7%99-%D7%A4%D7%9C%D7%A1%D7%98%D7%99%D7%A0%D7%99	7	7
https://he.wikipedia.org/wiki/%D7%91%D7%A2%D7%99%D7%99%D7%AA_%D7%94%D7%A4%D7%9C%D7%99%D7%98%D7%99%D7%9D_%D7%94%D7%A4%D7%9C%D7%A1%D7%98%D7%99%D7%A0%D7%99%D7%9D	7	7
https://he.wikipedia.org/wiki/%D7%90%D7%99%D7%A0%D7%AA%D7%99%D7%A4%D7%90%D7%93%D7%94	7	7
https://he.wikipedia.org/wiki/%D7%A0%D7%A4%D7%A7%D7%93%D7%99%D7%9D_%D7%A0%D7%95%D7%9B%D7%97%D7%99%D7%9D	7	7
https://he.wikipedia.org/wiki/%D7%AA%D7%94%D7%93%D7%99%D7%90%D7%94	7	7
https://he.wikipedia.org/wiki/%D7%A9%D7%94%D7%99%D7%93	7	7
https://he.wikipedia.org/wiki/%D7%A1%D7%99%D7%9B%D7%95%D7%9C_%D7%9E%D7%9E%D7%95%D7%A7%D7%93	7	7
https://he.wikipedia.org/wiki/%D7%9E%D7%93%D7%99%D7%A0%D7%99%D7%95%D7%AA_%D7%94%D7%94%D7%A4%D7%A8%D7%93%D7%94	7	7
https://he.wikipedia.org/wiki/%D7%A6%D7%95%D7%9E%D7%95%D7%93	7	7
https://he.wikipedia.org/wiki/%D7%A8%D7%90%D7%A9_%D7%9E%D7%9E%D7%A9%D7%9C%D7%AA_%D7%99%D7%A9%D7%A8%D7%90%D7%9C#ראשי_ממשלות_ישראל	7	7
https://he.wikipedia.org/wiki/%D7%A8%D7%90%D7%A9_%D7%94%D7%9E%D7%98%D7%94_%D7%94%D7%9B%D7%9C%D7%9C%D7%99#ראשי_המטה_הכללי_לדורותיהם	7	7
https://he.wikipedia.org/wiki/%D7%9E%D7%A9%D7%A8%D7%93_%D7%94%D7%91%D7%99%D7%98%D7%97%D7%95%D7%9F#שרי_הביטחון_לדורותיהם	7	7
"https://he.wikipedia.org/wiki/%D7%A9%D7%99%D7%A8%D7%95%D7%AA_%D7%94%D7%91%D7%99%D7%98%D7%97%D7%95%D7%9F_%D7%94%D7%9B%D7%9C%D7%9C%D7%99#ראש_השב""כ"	7	7
https://he.wikipedia.org/wiki/%D7%94%D7%9E%D7%95%D7%A1%D7%93_%D7%9C%D7%9E%D7%95%D7%93%D7%99%D7%A2%D7%99%D7%9F_%D7%95%D7%9C%D7%AA%D7%A4%D7%A7%D7%99%D7%93%D7%99%D7%9D_%D7%9E%D7%99%D7%95%D7%97%D7%93%D7%99%D7%9D#ראשי_המוסד	7	7
https://he.wikipedia.org/wiki/%D7%90%D7%9E%D7%99%D7%9F_%D7%90%D7%9C-%D7%97%D7%95%D7%A1%D7%99%D7%99%D7%A0%D7%99	7	7
https://he.wikipedia.org/wiki/%D7%97%D7%99%D7%99%D7%93%D7%A8_%D7%A2%D7%91%D7%93_%D7%90-%D7%A9%D7%90%D7%A4%D7%99	7	7
https://he.wikipedia.org/wiki/%D7%90%D7%97%D7%9E%D7%93_%D7%99%D7%90%D7%A1%D7%99%D7%9F	7	7
https://he.wikipedia.org/wiki/%D7%97%27%D7%90%D7%9C%D7%93_%D7%9E%D7%A9%D7%A2%D7%9C	7	7
https://he.wikipedia.org/wiki/%D7%9E%D7%95%D7%97%D7%9E%D7%93_%D7%93%D7%97%D7%9C%D7%90%D7%9F	7	7
https://he.wikipedia.org/wiki/%D7%A4%D7%99%D7%99%D7%A1%D7%9C_%D7%97%D7%95%D7%A1%D7%99%D7%99%D7%A0%D7%99	7	7
https://he.wikipedia.org/wiki/%D7%A1%D7%A8%D7%99_%D7%A0%D7%95%D7%A1%D7%99%D7%99%D7%91%D7%94	7	7
https://he.wikipedia.org/wiki/%D7%92%27%D7%99%D7%91%D7%A8%D7%99%D7%9C_%D7%A8%D7%92%27%D7%95%D7%91	7	7
https://he.wikipedia.org/wiki/%D7%9E%D7%A8%D7%95%D7%90%D7%9F_%D7%91%D7%A8%D7%92%D7%95%D7%AA%D7%99	7	7
https://he.wikipedia.org/wiki/%D7%92%27%D7%95%D7%A8%D7%92%27_%D7%97%D7%91%D7%A9	7	7
https://he.wikipedia.org/wiki/%D7%A0%D7%90%D7%99%D7%A3_%D7%97%D7%95%D7%95%D7%90%D7%AA%D7%9E%D7%94	7	7
https://he.wikipedia.org/wiki/%D7%90%D7%A1%D7%9E%D7%90%D7%A2%D7%99%D7%9C_%D7%94%D7%A0%D7%99%D7%99%D7%94	7	7
https://he.wikipedia.org/wiki/%D7%9E%D7%95%D7%97%D7%9E%D7%93_%D7%93%D7%A3	7	7
https://he.wikipedia.org/wiki/%D7%99%D7%97%D7%99%D7%90_%D7%A1%D7%A0%D7%95%D7%95%D7%90%D7%A8	7	7
https://he.wikipedia.org/wiki/%D7%9E%D7%96%D7%A8%D7%97_%D7%99%D7%A8%D7%95%D7%A9%D7%9C%D7%99%D7%9D	7	7
https://he.wikipedia.org/wiki/%D7%94%D7%A0%D7%90%D7%9E%D7%A0%D7%95%D7%AA_%D7%9C%D7%A4%D7%99%D7%AA%D7%95%D7%97_%D7%9B%D7%9C%D7%9B%D7%9C%D7%99_%D7%95%D7%9C%D7%A9%D7%99%D7%A7%D7%95%D7%9D_%D7%A4%D7%9C%D7%99%D7%98%D7%99%D7%9D	7	7
https://he.wikipedia.org/wiki/%D7%94%D7%A1%D7%AA%D7%94_%D7%9C%D7%98%D7%A8%D7%95%D7%A8_%D7%91%D7%9E%D7%A2%D7%A8%D7%9B%D7%AA_%D7%94%D7%97%D7%99%D7%A0%D7%95%D7%9A_%D7%91%D7%A8%D7%A9%D7%95%D7%AA_%D7%94%D7%A4%D7%9C%D7%A1%D7%98%D7%99%D7%A0%D7%99%D7%AA	7	7
https://he.wikipedia.org/wiki/%D7%94%D7%91%D7%A0%D7%99%D7%99%D7%94_%D7%94%D7%A4%D7%9C%D7%A1%D7%98%D7%99%D7%A0%D7%99%D7%AA_%D7%94%D7%91%D7%9C%D7%AA%D7%99_%D7%97%D7%95%D7%A7%D7%99%D7%AA_%D7%91%D7%A9%D7%98%D7%97%D7%99_C	7	7
https://he.wikipedia.org/wiki/%D7%90%D7%A8%D7%A6%D7%95%D7%AA_%D7%A2%D7%A8%D7%91	7	7
https://he.wikipedia.org/wiki/%D7%94%D7%A2%D7%A9%D7%95%D7%A8_%D7%94%D7%A9%D7%A0%D7%99_%D7%A9%D7%9C_%D7%94%D7%9E%D7%90%D7%94_%D7%94-20	7	7
https://he.wikipedia.org/wiki/1917	7	7
https://he.wikipedia.org/wiki/1919	7	7
https://he.wikipedia.org/wiki/%D7%95%D7%A2%D7%99%D7%93%D7%AA_%D7%94%D7%A9%D7%9C%D7%95%D7%9D_%D7%91%D7%A4%D7%A8%D7%99%D7%96_(1919)	7	7
https://he.wikipedia.org/wiki/%D7%94%D7%A1%D7%9B%D7%9D_%D7%95%D7%99%D7%A6%D7%9E%D7%9F-%D7%A4%D7%99%D7%99%D7%A1%D7%9C	7	7
https://he.wikipedia.org/wiki/%D7%A7%D7%95%D7%91%D7%A5:Weizmann_and_feisal_1918.jpg	7	7
https://he.wikipedia.org/wiki/%D7%A9%D7%A0%D7%95%D7%AA_%D7%94-20_%D7%A9%D7%9C_%D7%94%D7%9E%D7%90%D7%94_%D7%94-20	7	7
https://he.wikipedia.org/wiki/1920	7	7
https://he.wikipedia.org/wiki/%D7%95%D7%A2%D7%99%D7%93%D7%AA_%D7%A1%D7%9F_%D7%A8%D7%9E%D7%95	7	7
https://he.wikipedia.org/wiki/1921	7	7
